Date,Open,High,Low,Close*,Adj Close**,SPY Return,Volume
22-Jun-28,18.54,18.54,18.54,18.54,18.54,-0.108%,-
25-Jun-28,18.47,18.47,18.47,18.47,18.47,-0.378%,-
26-Jun-28,18.68,18.68,18.68,18.68,18.68,1.137%,-
27-Jun-28,18.86,18.86,18.86,18.86,18.86,0.964%,-
28-Jun-28,19.07,19.07,19.07,19.07,19.07,1.113%,-
29-Jun-28,19.14,19.14,19.14,19.14,19.14,0.367%,-
2-Jul-28,18.98,18.98,18.98,18.98,18.98,-0.836%,-
3-Jul-28,19.29,19.29,19.29,19.29,19.29,1.633%,-
5-Jul-28,19.48,19.48,19.48,19.48,19.48,0.985%,-
6-Jul-28,19.39,19.39,19.39,19.39,19.39,-0.462%,-
9-Jul-28,19.46,19.46,19.46,19.46,19.46,0.361%,-
10-Jul-28,19.43,19.43,19.43,19.43,19.43,-0.154%,-
11-Jul-28,18.95,18.95,18.95,18.95,18.95,-2.470%,-
12-Jul-28,18.81,18.81,18.81,18.81,18.81,-0.739%,-
13-Jul-28,18.96,18.96,18.96,18.96,18.96,0.797%,-
16-Jul-28,18.7,18.7,18.7,18.7,18.7,-1.371%,-
17-Jul-28,18.8,18.8,18.8,18.8,18.8,0.535%,-
18-Jul-28,19.03,19.03,19.03,19.03,19.03,1.223%,-
19-Jul-28,18.99,18.99,18.99,18.99,18.99,-0.210%,-
20-Jul-28,19.03,19.03,19.03,19.03,19.03,0.211%,-
23-Jul-28,19.12,19.12,19.12,19.12,19.12,0.473%,-
24-Jul-28,19.09,19.09,19.09,19.09,19.09,-0.157%,-
25-Jul-28,19.2,19.2,19.2,19.2,19.2,0.576%,-
26-Jul-28,19.24,19.24,19.24,19.24,19.24,0.208%,-
27-Jul-28,19.42,19.42,19.42,19.42,19.42,0.936%,-
30-Jul-28,19.47,19.47,19.47,19.47,19.47,0.257%,-
31-Jul-28,19.43,19.43,19.43,19.43,19.43,-0.205%,-
1-Aug-28,19.42,19.42,19.42,19.42,19.42,-0.051%,-
2-Aug-28,19.33,19.33,19.33,19.33,19.33,-0.463%,-
3-Aug-28,19.36,19.36,19.36,19.36,19.36,0.155%,-
6-Aug-28,19.58,19.58,19.58,19.58,19.58,1.136%,-
7-Aug-28,19.49,19.49,19.49,19.49,19.49,-0.460%,-
8-Aug-28,19.25,19.25,19.25,19.25,19.25,-1.231%,-
9-Aug-28,19.3,19.3,19.3,19.3,19.3,0.260%,-
10-Aug-28,19.25,19.25,19.25,19.25,19.25,-0.259%,-
13-Aug-28,19.29,19.29,19.29,19.29,19.29,0.208%,-
14-Aug-28,19.13,19.13,19.13,19.13,19.13,-0.829%,-
15-Aug-28,19.47,19.47,19.47,19.47,19.47,1.777%,-
16-Aug-28,19.61,19.61,19.61,19.61,19.61,0.719%,-
17-Aug-28,19.64,19.64,19.64,19.64,19.64,0.153%,-
20-Aug-28,19.77,19.77,19.77,19.77,19.77,0.662%,-
21-Aug-28,20.02,20.02,20.02,20.02,20.02,1.265%,-
22-Aug-28,20,20,20,20,20,-0.100%,-
23-Aug-28,20.02,20.02,20.02,20.02,20.02,0.100%,-
24-Aug-28,20.34,20.34,20.34,20.34,20.34,1.598%,-
27-Aug-28,20.38,20.38,20.38,20.38,20.38,0.197%,-
28-Aug-28,20.54,20.54,20.54,20.54,20.54,0.785%,-
29-Aug-28,20.58,20.58,20.58,20.58,20.58,0.195%,-
30-Aug-28,20.61,20.61,20.61,20.61,20.61,0.146%,-
31-Aug-28,20.87,20.87,20.87,20.87,20.87,1.262%,-
4-Sep-28,20.97,20.97,20.97,20.97,20.97,0.479%,-
5-Sep-28,21.07,21.07,21.07,21.07,21.07,0.477%,-
6-Sep-28,20.94,20.94,20.94,20.94,20.94,-0.617%,-
7-Sep-28,21.09,21.09,21.09,21.09,21.09,0.716%,-
10-Sep-28,20.92,20.92,20.92,20.92,20.92,-0.806%,-
11-Sep-28,21.08,21.08,21.08,21.08,21.08,0.765%,-
12-Sep-28,21.16,21.16,21.16,21.16,21.16,0.380%,-
13-Sep-28,21.14,21.14,21.14,21.14,21.14,-0.095%,-
14-Sep-28,21.14,21.14,21.14,21.14,21.14,0.000%,-
17-Sep-28,21.33,21.33,21.33,21.33,21.33,0.899%,-
18-Sep-28,21.18,21.18,21.18,21.18,21.18,-0.703%,-
19-Sep-28,21.18,21.18,21.18,21.18,21.18,0.000%,-
20-Sep-28,21.22,21.22,21.22,21.22,21.22,0.189%,-
21-Sep-28,21.36,21.36,21.36,21.36,21.36,0.660%,-
24-Sep-28,21.43,21.43,21.43,21.43,21.43,0.328%,-
25-Sep-28,21.41,21.41,21.41,21.41,21.41,-0.093%,-
26-Sep-28,21.4,21.4,21.4,21.4,21.4,-0.047%,-
27-Sep-28,21.13,21.13,21.13,21.13,21.13,-1.262%,-
28-Sep-28,21.14,21.14,21.14,21.14,21.14,0.047%,-
1-Oct-28,21.36,21.36,21.36,21.36,21.36,1.041%,-
2-Oct-28,21.26,21.26,21.26,21.26,21.26,-0.468%,-
3-Oct-28,21.19,21.19,21.19,21.19,21.19,-0.329%,-
4-Oct-28,21.26,21.26,21.26,21.26,21.26,0.330%,-
5-Oct-28,21.22,21.22,21.22,21.22,21.22,-0.188%,-
8-Oct-28,21.11,21.11,21.11,21.11,21.11,-0.518%,-
9-Oct-28,21.18,21.18,21.18,21.18,21.18,0.332%,-
10-Oct-28,21.41,21.41,21.41,21.41,21.41,1.086%,-
11-Oct-28,21.51,21.51,21.51,21.51,21.51,0.467%,-
15-Oct-28,21.65,21.65,21.65,21.65,21.65,0.651%,-
16-Oct-28,21.72,21.72,21.72,21.72,21.72,0.323%,-
17-Oct-28,21.79,21.79,21.79,21.79,21.79,0.322%,-
18-Oct-28,21.84,21.84,21.84,21.84,21.84,0.229%,-
19-Oct-28,21.96,21.96,21.96,21.96,21.96,0.549%,-
22-Oct-28,21.81,21.81,21.81,21.81,21.81,-0.683%,-
23-Oct-28,21.95,21.95,21.95,21.95,21.95,0.642%,-
24-Oct-28,21.99,21.99,21.99,21.99,21.99,0.182%,-
25-Oct-28,21.91,21.91,21.91,21.91,21.91,-0.364%,-
26-Oct-28,21.65,21.65,21.65,21.65,21.65,-1.187%,-
29-Oct-28,22,22,22,22,22,1.617%,-
30-Oct-28,21.76,21.76,21.76,21.76,21.76,-1.091%,-
31-Oct-28,21.68,21.68,21.68,21.68,21.68,-0.368%,-
1-Nov-28,21.99,21.99,21.99,21.99,21.99,1.430%,-
2-Nov-28,21.95,21.95,21.95,21.95,21.95,-0.182%,-
5-Nov-28,22.24,22.24,22.24,22.24,22.24,1.321%,-
7-Nov-28,22.24,22.24,22.24,22.24,22.24,0.000%,-
8-Nov-28,22.39,22.39,22.39,22.39,22.39,0.674%,-
9-Nov-28,22.55,22.55,22.55,22.55,22.55,0.715%,-
12-Nov-28,22.84,22.84,22.84,22.84,22.84,1.286%,-
13-Nov-28,22.91,22.91,22.91,22.91,22.91,0.306%,-
14-Nov-28,22.91,22.91,22.91,22.91,22.91,0.000%,-
15-Nov-28,23.03,23.03,23.03,23.03,23.03,0.524%,-
16-Nov-28,23.37,23.37,23.37,23.37,23.37,1.476%,-
19-Nov-28,23.37,23.37,23.37,23.37,23.37,0.000%,-
20-Nov-28,23.57,23.57,23.57,23.57,23.57,0.856%,-
21-Nov-28,23.22,23.22,23.22,23.22,23.22,-1.485%,-
22-Nov-28,23.52,23.52,23.52,23.52,23.52,1.292%,-
23-Nov-28,23.7,23.7,23.7,23.7,23.7,0.765%,-
26-Nov-28,23.8,23.8,23.8,23.8,23.8,0.422%,-
27-Nov-28,23.91,23.91,23.91,23.91,23.91,0.462%,-
28-Nov-28,24.19,24.19,24.19,24.19,24.19,1.171%,-
30-Nov-28,24.28,24.28,24.28,24.28,24.28,0.372%,-
3-Dec-28,23.85,23.85,23.85,23.85,23.85,-1.771%,-
4-Dec-28,23.91,23.91,23.91,23.91,23.91,0.252%,-
5-Dec-28,23.81,23.81,23.81,23.81,23.81,-0.418%,-
6-Dec-28,22.91,22.91,22.91,22.91,22.91,-3.780%,-
7-Dec-28,22.36,22.36,22.36,22.36,22.36,-2.401%,-
10-Dec-28,22.31,22.31,22.31,22.31,22.31,-0.224%,-
11-Dec-28,22.74,22.74,22.74,22.74,22.74,1.927%,-
12-Dec-28,22.52,22.52,22.52,22.52,22.52,-0.967%,-
13-Dec-28,22.48,22.48,22.48,22.48,22.48,-0.178%,-
14-Dec-28,22.53,22.53,22.53,22.53,22.53,0.222%,-
17-Dec-28,22.44,22.44,22.44,22.44,22.44,-0.399%,-
18-Dec-28,22.7,22.7,22.7,22.7,22.7,1.159%,-
19-Dec-28,22.98,22.98,22.98,22.98,22.98,1.233%,-
20-Dec-28,23.07,23.07,23.07,23.07,23.07,0.392%,-
21-Dec-28,23.33,23.33,23.33,23.33,23.33,1.127%,-
24-Dec-28,23.54,23.54,23.54,23.54,23.54,0.900%,-
26-Dec-28,23.44,23.44,23.44,23.44,23.44,-0.425%,-
27-Dec-28,23.64,23.64,23.64,23.64,23.64,0.853%,-
28-Dec-28,23.98,23.98,23.98,23.98,23.98,1.438%,-
31-Dec-28,24.35,24.35,24.35,24.35,24.35,1.543%,-
2-Jan-29,24.81,24.81,24.81,24.81,24.81,1.889%,-
3-Jan-29,24.86,24.86,24.86,24.86,24.86,0.202%,-
4-Jan-29,24.85,24.85,24.85,24.85,24.85,-0.040%,-
7-Jan-29,24.25,24.25,24.25,24.25,24.25,-2.414%,-
8-Jan-29,24.17,24.17,24.17,24.17,24.17,-0.330%,-
9-Jan-29,24.54,24.54,24.54,24.54,24.54,1.531%,-
10-Jan-29,24.58,24.58,24.58,24.58,24.58,0.163%,-
11-Jan-29,24.54,24.54,24.54,24.54,24.54,-0.163%,-
14-Jan-29,24.59,24.59,24.59,24.59,24.59,0.204%,-
15-Jan-29,24.23,24.23,24.23,24.23,24.23,-1.464%,-
16-Jan-29,24.56,24.56,24.56,24.56,24.56,1.362%,-
17-Jan-29,24.69,24.69,24.69,24.69,24.69,0.529%,-
18-Jan-29,24.77,24.77,24.77,24.77,24.77,0.324%,-
21-Jan-29,24.86,24.86,24.86,24.86,24.86,0.363%,-
22-Jan-29,25.07,25.07,25.07,25.07,25.07,0.845%,-
23-Jan-29,25.22,25.22,25.22,25.22,25.22,0.598%,-
24-Jan-29,25.06,25.06,25.06,25.06,25.06,-0.634%,-
25-Jan-29,25.48,25.48,25.48,25.48,25.48,1.676%,-
28-Jan-29,25.35,25.35,25.35,25.35,25.35,-0.510%,-
29-Jan-29,25.36,25.36,25.36,25.36,25.36,0.039%,-
30-Jan-29,25.45,25.45,25.45,25.45,25.45,0.355%,-
31-Jan-29,25.74,25.74,25.74,25.74,25.74,1.139%,-
1-Feb-29,25.84,25.84,25.84,25.84,25.84,0.389%,-
4-Feb-29,25.64,25.64,25.64,25.64,25.64,-0.774%,-
5-Feb-29,25.7,25.7,25.7,25.7,25.7,0.234%,-
6-Feb-29,25.49,25.49,25.49,25.49,25.49,-0.817%,-
7-Feb-29,24.71,24.71,24.71,24.71,24.71,-3.060%,-
8-Feb-29,24.44,24.44,24.44,24.44,24.44,-1.093%,-
11-Feb-29,24.98,24.98,24.98,24.98,24.98,2.209%,-
13-Feb-29,24.95,24.95,24.95,24.95,24.95,-0.120%,-
14-Feb-29,24.85,24.85,24.85,24.85,24.85,-0.401%,-
15-Feb-29,24.35,24.35,24.35,24.35,24.35,-2.012%,-
18-Feb-29,24.39,24.39,24.39,24.39,24.39,0.164%,-
19-Feb-29,24.38,24.38,24.38,24.38,24.38,-0.041%,-
20-Feb-29,24.59,24.59,24.59,24.59,24.59,0.861%,-
21-Feb-29,24.86,24.86,24.86,24.86,24.86,1.098%,-
25-Feb-29,24.91,24.91,24.91,24.91,24.91,0.201%,-
26-Feb-29,24.95,24.95,24.95,24.95,24.95,0.161%,-
27-Feb-29,25.25,25.25,25.25,25.25,25.25,1.202%,-
28-Feb-29,25.59,25.59,25.59,25.59,25.59,1.347%,-
1-Mar-29,25.83,25.83,25.83,25.83,25.83,0.938%,-
4-Mar-29,25.49,25.49,25.49,25.49,25.49,-1.316%,-
5-Mar-29,25.32,25.32,25.32,25.32,25.32,-0.667%,-
6-Mar-29,24.92,24.92,24.92,24.92,24.92,-1.580%,-
7-Mar-29,25.15,25.15,25.15,25.15,25.15,0.923%,-
8-Mar-29,25.31,25.31,25.31,25.31,25.31,0.636%,-
11-Mar-29,24.95,24.95,24.95,24.95,24.95,-1.422%,-
12-Mar-29,24.97,24.97,24.97,24.97,24.97,0.080%,-
13-Mar-29,25.24,25.24,25.24,25.24,25.24,1.081%,-
14-Mar-29,25.73,25.73,25.73,25.73,25.73,1.941%,-
15-Mar-29,26.08,26.08,26.08,26.08,26.08,1.360%,-
18-Mar-29,26.04,26.04,26.04,26.04,26.04,-0.153%,-
19-Mar-29,26.03,26.03,26.03,26.03,26.03,-0.038%,-
20-Mar-29,26.02,26.02,26.02,26.02,26.02,-0.038%,-
21-Mar-29,25.9,25.9,25.9,25.9,25.9,-0.461%,-
22-Mar-29,25.55,25.55,25.55,25.55,25.55,-1.351%,-
25-Mar-29,24.51,24.51,24.51,24.51,24.51,-4.070%,-
26-Mar-29,24.35,24.35,24.35,24.35,24.35,-0.653%,-
27-Mar-29,25.09,25.09,25.09,25.09,25.09,3.039%,-
28-Mar-29,25.53,25.53,25.53,25.53,25.53,1.754%,-
1-Apr-29,24.88,24.88,24.88,24.88,24.88,-2.546%,-
2-Apr-29,25.17,25.17,25.17,25.17,25.17,1.166%,-
3-Apr-29,24.86,24.86,24.86,24.86,24.86,-1.232%,-
4-Apr-29,25.3,25.3,25.3,25.3,25.3,1.770%,-
5-Apr-29,25.05,25.05,25.05,25.05,25.05,-0.988%,-
8-Apr-29,24.83,24.83,24.83,24.83,24.83,-0.878%,-
9-Apr-29,24.63,24.63,24.63,24.63,24.63,-0.805%,-
10-Apr-29,24.78,24.78,24.78,24.78,24.78,0.609%,-
11-Apr-29,25.06,25.06,25.06,25.06,25.06,1.130%,-
12-Apr-29,25.15,25.15,25.15,25.15,25.15,0.359%,-
15-Apr-29,25,25,25,25,25,-0.596%,-
16-Apr-29,25.06,25.06,25.06,25.06,25.06,0.240%,-
17-Apr-29,25.32,25.32,25.32,25.32,25.32,1.038%,-
18-Apr-29,25.43,25.43,25.43,25.43,25.43,0.434%,-
19-Apr-29,25.41,25.41,25.41,25.41,25.41,-0.079%,-
22-Apr-29,25.7,25.7,25.7,25.7,25.7,1.141%,-
23-Apr-29,25.85,25.85,25.85,25.85,25.85,0.584%,-
24-Apr-29,25.75,25.75,25.75,25.75,25.75,-0.387%,-
25-Apr-29,25.63,25.63,25.63,25.63,25.63,-0.466%,-
26-Apr-29,25.58,25.58,25.58,25.58,25.58,-0.195%,-
29-Apr-29,25.53,25.53,25.53,25.53,25.53,-0.195%,-
30-Apr-29,25.94,25.94,25.94,25.94,25.94,1.606%,-
1-May-29,25.99,25.99,25.99,25.99,25.99,0.193%,-
2-May-29,26.11,26.11,26.11,26.11,26.11,0.462%,-
3-May-29,26.37,26.37,26.37,26.37,26.37,0.996%,-
6-May-29,26.32,26.32,26.32,26.32,26.32,-0.190%,-
7-May-29,26.07,26.07,26.07,26.07,26.07,-0.950%,-
8-May-29,26.18,26.18,26.18,26.18,26.18,0.422%,-
9-May-29,26.02,26.02,26.02,26.02,26.02,-0.611%,-
10-May-29,26.34,26.34,26.34,26.34,26.34,1.230%,-
13-May-29,25.64,25.64,25.64,25.64,25.64,-2.658%,-
14-May-29,25.95,25.95,25.95,25.95,25.95,1.209%,-
15-May-29,25.84,25.84,25.84,25.84,25.84,-0.424%,-
16-May-29,25.97,25.97,25.97,25.97,25.97,0.503%,-
17-May-29,26.09,26.09,26.09,26.09,26.09,0.462%,-
20-May-29,25.39,25.39,25.39,25.39,25.39,-2.683%,-
21-May-29,25.7,25.7,25.7,25.7,25.7,1.221%,-
22-May-29,24.76,24.76,24.76,24.76,24.76,-3.658%,-
23-May-29,25.31,25.31,25.31,25.31,25.31,2.221%,-
24-May-29,25.12,25.12,25.12,25.12,25.12,-0.751%,-
27-May-29,24.2,24.2,24.2,24.2,24.2,-3.662%,-
28-May-29,24.59,24.59,24.59,24.59,24.59,1.612%,-
29-May-29,24.62,24.62,24.62,24.62,24.62,0.122%,-
31-May-29,24.83,24.83,24.83,24.83,24.83,0.853%,-
3-Jun-29,25.27,25.27,25.27,25.27,25.27,1.772%,-
4-Jun-29,25.64,25.64,25.64,25.64,25.64,1.464%,-
5-Jun-29,25.59,25.59,25.59,25.59,25.59,-0.195%,-
6-Jun-29,25.64,25.64,25.64,25.64,25.64,0.195%,-
7-Jun-29,25.53,25.53,25.53,25.53,25.53,-0.429%,-
10-Jun-29,25.27,25.27,25.27,25.27,25.27,-1.018%,-
11-Jun-29,25.43,25.43,25.43,25.43,25.43,0.633%,-
12-Jun-29,25.45,25.45,25.45,25.45,25.45,0.079%,-
13-Jun-29,25.84,25.84,25.84,25.84,25.84,1.532%,-
14-Jun-29,25.93,25.93,25.93,25.93,25.93,0.348%,-
17-Jun-29,26.41,26.41,26.41,26.41,26.41,1.851%,-
18-Jun-29,26.42,26.42,26.42,26.42,26.42,0.038%,-
19-Jun-29,26.32,26.32,26.32,26.32,26.32,-0.379%,-
20-Jun-29,26.47,26.47,26.47,26.47,26.47,0.570%,-
21-Jun-29,26.62,26.62,26.62,26.62,26.62,0.567%,-
24-Jun-29,26.62,26.62,26.62,26.62,26.62,0.000%,-
25-Jun-29,26.9,26.9,26.9,26.9,26.9,1.052%,-
26-Jun-29,27.06,27.06,27.06,27.06,27.06,0.595%,-
27-Jun-29,27.11,27.11,27.11,27.11,27.11,0.185%,-
28-Jun-29,27.41,27.41,27.41,27.41,27.41,1.107%,-
1-Jul-29,27.77,27.77,27.77,27.77,27.77,1.313%,-
2-Jul-29,28.06,28.06,28.06,28.06,28.06,1.044%,-
3-Jul-29,28.18,28.18,28.18,28.18,28.18,0.428%,-
5-Jul-29,28.32,28.32,28.32,28.32,28.32,0.497%,-
8-Jul-29,28.37,28.37,28.37,28.37,28.37,0.177%,-
9-Jul-29,28.28,28.28,28.28,28.28,28.28,-0.317%,-
10-Jul-29,28.2,28.2,28.2,28.2,28.2,-0.283%,-
11-Jul-29,28.26,28.26,28.26,28.26,28.26,0.213%,-
12-Jul-29,28.57,28.57,28.57,28.57,28.57,1.097%,-
15-Jul-29,28.45,28.45,28.45,28.45,28.45,-0.420%,-
16-Jul-29,28.65,28.65,28.65,28.65,28.65,0.703%,-
17-Jul-29,28.72,28.72,28.72,28.72,28.72,0.244%,-
18-Jul-29,28.66,28.66,28.66,28.66,28.66,-0.209%,-
19-Jul-29,28.76,28.76,28.76,28.76,28.76,0.349%,-
22-Jul-29,28.43,28.43,28.43,28.43,28.43,-1.147%,-
23-Jul-29,28.83,28.83,28.83,28.83,28.83,1.407%,-
24-Jul-29,28.64,28.64,28.64,28.64,28.64,-0.659%,-
25-Jul-29,28.77,28.77,28.77,28.77,28.77,0.454%,-
26-Jul-29,28.66,28.66,28.66,28.66,28.66,-0.382%,-
29-Jul-29,28.18,28.18,28.18,28.18,28.18,-1.675%,-
30-Jul-29,28.5,28.5,28.5,28.5,28.5,1.136%,-
31-Jul-29,28.88,28.88,28.88,28.88,28.88,1.333%,-
1-Aug-29,29.08,29.08,29.08,29.08,29.08,0.693%,-
2-Aug-29,29.56,29.56,29.56,29.56,29.56,1.651%,-
5-Aug-29,29.54,29.54,29.54,29.54,29.54,-0.068%,-
6-Aug-29,29.43,29.43,29.43,29.43,29.43,-0.372%,-
7-Aug-29,29.13,29.13,29.13,29.13,29.13,-1.019%,-
8-Aug-29,29.47,29.47,29.47,29.47,29.47,1.167%,-
9-Aug-29,28.38,28.38,28.38,28.38,28.38,-3.699%,-
12-Aug-29,29.27,29.27,29.27,29.27,29.27,3.136%,-
13-Aug-29,29.53,29.53,29.53,29.53,29.53,0.888%,-
14-Aug-29,29.62,29.62,29.62,29.62,29.62,0.305%,-
15-Aug-29,29.67,29.67,29.67,29.67,29.67,0.169%,-
16-Aug-29,30.22,30.22,30.22,30.22,30.22,1.854%,-
19-Aug-29,30.5,30.5,30.5,30.5,30.5,0.927%,-
20-Aug-29,30.68,30.68,30.68,30.68,30.68,0.590%,-
21-Aug-29,30.55,30.55,30.55,30.55,30.55,-0.424%,-
22-Aug-29,30.79,30.79,30.79,30.79,30.79,0.786%,-
23-Aug-29,31.09,31.09,31.09,31.09,31.09,0.974%,-
26-Aug-29,31.07,31.07,31.07,31.07,31.07,-0.064%,-
27-Aug-29,31.05,31.05,31.05,31.05,31.05,-0.064%,-
28-Aug-29,30.99,30.99,30.99,30.99,30.99,-0.193%,-
29-Aug-29,31.29,31.29,31.29,31.29,31.29,0.968%,-
30-Aug-29,31.71,31.71,31.71,31.71,31.71,1.342%,-
3-Sep-29,31.82,31.82,31.82,31.82,31.82,0.347%,-
4-Sep-29,31.72,31.72,31.72,31.72,31.72,-0.314%,-
5-Sep-29,31.02,31.02,31.02,31.02,31.02,-2.207%,-
6-Sep-29,31.83,31.83,31.83,31.83,31.83,2.611%,-
9-Sep-29,31.67,31.67,31.67,31.67,31.67,-0.503%,-
10-Sep-29,31.1,31.1,31.1,31.1,31.1,-1.800%,-
11-Sep-29,31.53,31.53,31.53,31.53,31.53,1.383%,-
12-Sep-29,31.17,31.17,31.17,31.17,31.17,-1.142%,-
13-Sep-29,31.38,31.38,31.38,31.38,31.38,0.674%,-
16-Sep-29,31.86,31.86,31.86,31.86,31.86,1.530%,-
17-Sep-29,31.6,31.6,31.6,31.6,31.6,-0.816%,-
18-Sep-29,31.68,31.68,31.68,31.68,31.68,0.253%,-
19-Sep-29,31.73,31.73,31.73,31.73,31.73,0.158%,-
20-Sep-29,31.39,31.39,31.39,31.39,31.39,-1.072%,-
23-Sep-29,31.38,31.38,31.38,31.38,31.38,-0.032%,-
24-Sep-29,30.8,30.8,30.8,30.8,30.8,-1.848%,-
25-Sep-29,30.85,30.85,30.85,30.85,30.85,0.162%,-
26-Sep-29,31.13,31.13,31.13,31.13,31.13,0.908%,-
27-Sep-29,30.27,30.27,30.27,30.27,30.27,-2.763%,-
30-Sep-29,30.16,30.16,30.16,30.16,30.16,-0.363%,-
1-Oct-29,29.98,29.98,29.98,29.98,29.98,-0.597%,-
2-Oct-29,30.2,30.2,30.2,30.2,30.2,0.734%,-
3-Oct-29,28.95,28.95,28.95,28.95,28.95,-4.139%,-
4-Oct-29,28.65,28.65,28.65,28.65,28.65,-1.036%,-
7-Oct-29,30.44,30.44,30.44,30.44,30.44,6.248%,-
8-Oct-29,30.34,30.34,30.34,30.34,30.34,-0.329%,-
9-Oct-29,30.27,30.27,30.27,30.27,30.27,-0.231%,-
10-Oct-29,30.81,30.81,30.81,30.81,30.81,1.784%,-
11-Oct-29,30.76,30.76,30.76,30.76,30.76,-0.162%,-
14-Oct-29,30.55,30.55,30.55,30.55,30.55,-0.683%,-
15-Oct-29,30.3,30.3,30.3,30.3,30.3,-0.818%,-
16-Oct-29,29.24,29.24,29.24,29.24,29.24,-3.498%,-
17-Oct-29,29.69,29.69,29.69,29.69,29.69,1.539%,-
18-Oct-29,28.84,28.84,28.84,28.84,28.84,-2.863%,-
21-Oct-29,27.73,27.73,27.73,27.73,27.73,-3.849%,-
22-Oct-29,28.27,28.27,28.27,28.27,28.27,1.947%,-
23-Oct-29,26.6,26.6,26.6,26.6,26.6,-5.907%,-
24-Oct-29,25.75,25.75,25.75,25.75,25.75,-3.195%,-
25-Oct-29,26.12,26.12,26.12,26.12,26.12,1.437%,-
28-Oct-29,22.74,22.74,22.74,22.74,22.74,-12.940%,-
29-Oct-29,20.43,20.43,20.43,20.43,20.43,-10.158%,-
30-Oct-29,22.99,22.99,22.99,22.99,22.99,12.531%,-
31-Oct-29,24.15,24.15,24.15,24.15,24.15,5.046%,-
4-Nov-29,22.88,22.88,22.88,22.88,22.88,-5.259%,-
6-Nov-29,20.61,20.61,20.61,20.61,20.61,-9.921%,-
7-Nov-29,21.37,21.37,21.37,21.37,21.37,3.688%,-
8-Nov-29,21.18,21.18,21.18,21.18,21.18,-0.889%,-
11-Nov-29,19.86,19.86,19.86,19.86,19.86,-6.232%,-
12-Nov-29,18.73,18.73,18.73,18.73,18.73,-5.690%,-
13-Nov-29,17.66,17.66,17.66,17.66,17.66,-5.713%,-
14-Nov-29,19.24,19.24,19.24,19.24,19.24,8.947%,-
15-Nov-29,20.3,20.3,20.3,20.3,20.3,5.509%,-
18-Nov-29,20.09,20.09,20.09,20.09,20.09,-1.034%,-
19-Nov-29,20.7,20.7,20.7,20.7,20.7,3.036%,-
20-Nov-29,21.27,21.27,21.27,21.27,21.27,2.754%,-
21-Nov-29,21.61,21.61,21.61,21.61,21.61,1.598%,-
22-Nov-29,21.53,21.53,21.53,21.53,21.53,-0.370%,-
25-Nov-29,21.28,21.28,21.28,21.28,21.28,-1.161%,-
26-Nov-29,20.66,20.66,20.66,20.66,20.66,-2.914%,-
27-Nov-29,20.92,20.92,20.92,20.92,20.92,1.258%,-
2-Dec-29,20.95,20.95,20.95,20.95,20.95,0.143%,-
3-Dec-29,21.65,21.65,21.65,21.65,21.65,3.341%,-
4-Dec-29,22.05,22.05,22.05,22.05,22.05,1.848%,-
5-Dec-29,21.87,21.87,21.87,21.87,21.87,-0.816%,-
6-Dec-29,22.45,22.45,22.45,22.45,22.45,2.652%,-
9-Dec-29,22.4,22.4,22.4,22.4,22.4,-0.223%,-
10-Dec-29,22.57,22.57,22.57,22.57,22.57,0.759%,-
11-Dec-29,22.38,22.38,22.38,22.38,22.38,-0.842%,-
12-Dec-29,21.17,21.17,21.17,21.17,21.17,-5.407%,-
13-Dec-29,21.7,21.7,21.7,21.7,21.7,2.504%,-
16-Dec-29,21.33,21.33,21.33,21.33,21.33,-1.705%,-
17-Dec-29,21.56,21.56,21.56,21.56,21.56,1.078%,-
18-Dec-29,21.42,21.42,21.42,21.42,21.42,-0.649%,-
19-Dec-29,20.85,20.85,20.85,20.85,20.85,-2.661%,-
20-Dec-29,20.16,20.16,20.16,20.16,20.16,-3.309%,-
23-Dec-29,20.26,20.26,20.26,20.26,20.26,0.496%,-
24-Dec-29,20.39,20.39,20.39,20.39,20.39,0.642%,-
26-Dec-29,20.84,20.84,20.84,20.84,20.84,2.207%,-
27-Dec-29,20.82,20.82,20.82,20.82,20.82,-0.096%,-
30-Dec-29,20.89,20.89,20.89,20.89,20.89,0.336%,-
31-Dec-29,21.45,21.45,21.45,21.45,21.45,2.681%,-
2-Jan-30,21.18,21.18,21.18,21.18,21.18,-1.259%,-
3-Jan-30,21.23,21.23,21.23,21.23,21.23,0.236%,-
6-Jan-30,21.5,21.5,21.5,21.5,21.5,1.272%,-
7-Jan-30,21.31,21.31,21.31,21.31,21.31,-0.884%,-
8-Jan-30,21.29,21.29,21.29,21.29,21.29,-0.094%,-
9-Jan-30,21.62,21.62,21.62,21.62,21.62,1.550%,-
10-Jan-30,21.55,21.55,21.55,21.55,21.55,-0.324%,-
13-Jan-30,21.52,21.52,21.52,21.52,21.52,-0.139%,-
14-Jan-30,21.56,21.56,21.56,21.56,21.56,0.186%,-
15-Jan-30,21.65,21.65,21.65,21.65,21.65,0.417%,-
16-Jan-30,21.5,21.5,21.5,21.5,21.5,-0.693%,-
17-Jan-30,21.31,21.31,21.31,21.31,21.31,-0.884%,-
20-Jan-30,21.5,21.5,21.5,21.5,21.5,0.892%,-
21-Jan-30,21.61,21.61,21.61,21.61,21.61,0.512%,-
22-Jan-30,21.63,21.63,21.63,21.63,21.63,0.093%,-
23-Jan-30,21.84,21.84,21.84,21.84,21.84,0.971%,-
